id,storiesId
11482,47776
11482,48327
11482,64675
11482,64693
11482,64695
11482,75635
11482,80097
11482,91537
11482,91538
11482,91539
11482,91540
11482,91541
11482,91543
11482,91608
11482,91609
11482,92082
11482,92083
9222,49854
9222,52242
12839,105103
12839,105105
12839,109306
12839,109592
12839,109828
12839,109830
12839,109832
12839,109834
12839,109836
12839,110344
12839,113946
12839,115016
12839,118305
12839,118314
12839,118316
12839,118318
12839,118320
12839,123106
12839,128447
12839,128517
12389,113067
12389,113613
12389,116044
12389,116048
12389,116050
12389,116052
12389,116054
12389,116056
3374,21001
3374,41768
3374,41770
3374,42596
3374,103703
3374,137109
3374,151006
11791,89544
11791,92725
11791,95822
11791,96196
10059,60972
10059,63112
2526,16342
2526,66374
1004,5201
1004,5203
1004,5205
1004,5207
1004,5209
1004,27078
1004,47232
1004,47233
1004,47534
1004,47535
1004,47828
1004,47829
1004,48443
1004,48444
1004,49153
1004,49154
1004,50911
1004,50912
1004,51050
1004,51258
9653,47450
9653,47754
9653,48268
9653,49058
9653,49850
9653,50817
9653,51217
12208,7281
12208,13044
12208,19847
12208,19848
12208,19851
12208,19859
12208,19860
12208,19884
12208,19885
12208,21451
12208,21453
12208,24449
12208,26202
12208,26203
12208,27937
12208,27945
12208,32383
12208,32608
12208,32994
12208,33327
5413,35546
498,1013
498,1638
498,1644
498,2127
498,2323
498,2429
498,3242
498,3244
498,3246
498,3248
498,3250
498,3252
498,3254
498,3256
498,3258
498,3260
498,3262
498,3264
498,3266
498,22900
12590,119215
12590,131054
12590,131056
12590,131058
12590,131060
12590,131062
12590,131288
314,408
314,1970
314,4221
314,6504
314,6598
314,6941
314,7326
314,15254
314,15256
314,15257
314,15258
314,15259
314,15260
314,15261
314,15262
314,15263
314,15566
314,15586
314,15587
314,15589
3868,23481
3868,23551
1212,6889
1212,7363
1212,8037
1212,8510
1212,10310
1212,10315
1212,10316
1212,10318
1212,10321
1212,10322
1212,10323
1212,10327
1212,10328
1212,10329
1212,10333
1212,10334
1212,10335
1212,11980
1212,12009
1212,12010
3811,22965
3811,22972
3811,23152
3811,23156
3811,23162
3811,23169
3811,44227
3811,66929
3811,114506
3811,121400
3811,156672
3811,163139
3811,163140
12938,123220
12938,151934
12344,3015
12344,107484
13465,153300
4256,25153
4256,25235
2113,14223
2113,146682
2529,14309
2529,16346
2529,16351
2529,16353
2529,16355
2529,16360
2529,23714
2529,23716
2529,23872
2529,23874
2529,23933
2529,23936
2529,23944
2529,24289
2529,24966
2529,25558
2529,25559
2529,25562
2529,25564
2529,25567
8824,48356
8824,104439
4627,2707
4627,2886
4627,2888
4627,2890
4627,2892
4627,2894
4627,2896
4627,2898
4627,2900
4627,2902
4627,2904
4627,2906
4627,2908
4627,3007
4627,3008
4627,3009
4627,3010
4627,3011
4627,3012
4627,3013
8766,53345
8766,53747
8766,55558
8766,55560
8766,55596
8766,55598
8766,55660
8766,58892
8766,70354
8766,70464
8766,73946
8766,73947
13081,137171
13081,137730
13081,138268
13081,139539
13081,140226
13081,140818
13081,141209
13081,141641
13081,141993
13081,143680
13081,144221
13081,144694
13081,144952
13081,144978
13081,145236
13081,145815
13081,145861
13081,149105
13081,149113
13081,149117
12387,118619
12387,135314
4796,30922
4796,30924
4796,30926
4796,30928
4796,30932
4796,40414
4796,51911
4796,136126
4796,141363
4796,143037
4796,144946
4796,144948
750,1114
750,2838
750,2844
750,5752
750,5753
750,6250
750,6251
750,6252
750,6253
750,6254
750,6255
750,7915
750,7916
750,7917
750,8365
750,8366
750,8367
750,8368
750,8481
750,8701
3389,21081
3389,21083
3389,21085
3389,21087
3389,23650
3389,23666
3389,23672
3389,23678
3389,23684
3389,38608
3389,38609
3389,38855
3389,38925
3389,39030
3389,39039
3389,39048
3389,39050
3389,39051
3389,39052
3389,39054
4659,29505
9378,47461
9378,48292
9378,49857
9378,50825
9378,52412
9378,52473
9378,53124
9378,53523
9378,55544
9378,56593
9378,57039
9378,57053
9378,57063
9378,58310
9378,58454
9378,58670
9378,64974
9378,68627
8542,28659
8542,29305
8542,38174
8542,38175
8542,38177
8542,38178
8542,38179
8542,38180
8542,38185
8542,67710
8542,67711
8542,67713
8542,70002
8542,70004
8542,70006
8542,70008
8542,70010
8542,70012
8542,70013
8542,71271
4982,32399
4982,32400
4982,33568
1452,8860
1452,8964
1452,8968
1452,8973
1452,8977
1452,8980
1452,9310
1452,9328
1452,9335
1452,9338
1452,9342
1452,9345
1452,9346
1452,9349
1452,9352
1452,9354
1452,9357
1452,9358
1452,9372
1452,9375
4239,15310
4239,20707
4239,20791
4239,20793
4239,20794
4239,20795
4239,20808
4239,20809
4239,20810
4239,25099
4239,30159
4239,30160
4239,30785
4239,39025
4239,76414
4239,165715
1865,13007
1865,13750
1865,13781
1865,13782
1865,13783
1865,13784
1865,13843
1865,13845
1865,13850
1865,13857
1865,13858
1865,13866
1865,13878
1865,14626
1865,14627
1865,14630
1865,14631
1865,14648
1865,14649
1865,14745
854,3811
854,4665
854,17357
854,37472
854,37473
854,69284
854,69286
9046,50923
9046,50924
9046,51299
9046,51300
9046,52312
9046,52313
9046,52660
9046,53284
9046,53574
9046,53693
9046,53948
9046,53949
9046,53950
9046,54297
9046,54299
9046,54301
9046,54923
9046,57959
9046,57963
9046,57967
2707,15324
2707,17399
2707,18906
2707,18909
2707,18910
2707,21131
2707,21572
2707,22064
2707,22846
2707,22852
2707,22858
2707,22864
2707,22882
2707,22898
2707,22904
2707,22910
2707,22916
2707,23204
2707,23210
2707,23216
10936,54549
10936,56112
10936,56114
10936,56126
10936,61416
10936,61418
10936,61420
10936,61422
10936,62631
10936,62722
10936,62967
10936,62968
10936,63507
10936,74514
10936,90210
10936,92403
10936,92407
10936,93365
10936,93366
10936,108158
13225,123654
13225,140174
13225,141687
13225,142945
13225,144708
13225,145801
13225,158607
13225,158931
1258,7135
1258,18282
1258,18589
1258,18591
1258,19159
1258,20377
1258,20412
1258,20423
1258,20429
1258,23068
1258,23407
1258,35373
1258,36598
1258,41382
1258,41944
1258,42019
1258,43053
1258,43745
1258,43767
1258,46612
6115,39165
3186,20393
3186,20413
3186,33586
3186,42072
3186,42074
3186,42075
3186,42080
3186,42083
3186,64126
3186,95292
3186,135722
3186,140690
6675,42560
12691,120641
12691,130071
1489,9048
1489,9220
1489,9339
1489,9379
1489,9392
1489,9469
1489,9472
1489,26546
1489,31325
1489,33700
1489,33702
1489,46676
1489,46687
1489,46690
1489,46694
1489,46701
1489,46703
1489,141163
12374,80158
12374,105836
12374,107955
12374,108907
12374,109799
12374,109801
12374,109802
12374,109972
12374,110537
12374,110588
12374,110590
12374,111398
12374,112165
12374,112173
12374,119466
12374,119468
12374,119470
12374,119472
12374,119474
12374,120086
4589,28958
4589,117382
1021,5974
1021,38595
1021,46839
1021,47081
1021,136421
10103,62820
10103,62956
10103,81846
10103,108278
2112,14223
2112,15328
2112,18077
2112,18080
2112,18083
2112,18086
2112,18090
2112,18093
2112,18096
2112,18099
2112,18102
2112,18105
2112,18108
2112,18111
2112,18118
2112,18121
2112,18124
2112,18127
2112,18130
2112,18136
2289,15019
2289,15020
2289,15039
2289,17250
12770,116512
3081,19739
12594,119219
1123,6054
1123,6056
1123,6058
1123,6060
1123,6062
1123,7848
1123,8768
1123,32287
1123,37016
1123,44414
1123,44759
1123,45852
1123,46944
1123,47253
1123,47555
1123,50021
1123,55265
1123,56576
1123,63528
1123,71118
5227,33888
12964,131804
12964,132712
12964,136780
12964,144045
12964,144541
12964,151822
9289,33006
702,2792
12571,119205
12571,119576
12571,119578
12571,119580
12571,119582
12571,119628
12571,119785
12571,119787
12571,119789
12571,119791
12571,119793
12571,120221
12761,123602
12761,126419
12860,129718
12860,129923
8208,53474
8208,61444
12854,126559
12854,127849
12854,130800
12854,136205
12854,137103
12854,137231
12854,137625
12854,138684
12854,138930
12854,141349
11735,1758
11735,1760
11735,1762
11735,1764
11735,5689
11735,5691
11735,5693
11735,5695
11735,5697
11735,25957
11735,25958
11735,25959
11735,25966
11735,25971
11735,25972
11735,25977
11735,25978
11735,25981
11735,25982
11735,25985
12372,103757
12372,109354
12372,109356
12372,109358
12372,112266
12372,115234
13574,67250
13574,67251
13574,67252
13574,67253
13574,147744
13574,147753
13574,162502
13574,162503
13574,162504
13574,162505
13574,162506
13574,162507
13574,162508
13574,162509
13574,162511
13574,162512
13574,162513
13574,162514
13574,162515
13574,162516
95,87
95,88
95,89
95,136
95,6306
95,6578
95,6579
95,31890
95,31892
95,31906
95,31907
95,38204
95,38205
95,44427
95,50638
95,50639
95,51036
95,62884
95,65000
95,77699
4201,24969
4201,24971
4201,24974
4201,24975
4201,24978
4201,24979
4201,24981
4201,24982
4201,24985
4201,24989
4201,24990
4201,24998
4201,24999
4201,25001
4201,25002
4201,25004
4201,25007
4201,25008
4201,25013
4201,25015
4014,702
4014,704
4014,706
4014,1018
4014,1050
4014,1125
4014,1143
4014,1147
4014,1149
4014,1151
4014,1153
4014,1155
4014,1157
4014,1159
4014,1161
4014,1173
4014,1177
4014,1181
4014,1187
4014,1188
329,864
329,865
329,1699
329,1943
329,2094
329,2096
329,2098
329,2100
329,2102
329,2104
329,2123
329,2425
329,3293
329,3294
329,4353
329,4355
329,4357
329,4359
329,4361
329,4363
7780,51767
4061,24330
4061,37673
4061,47096
9412,36404
1940,13171
1940,17417
1940,29123
1940,35358
1940,37750
1940,107269
5039,32688
5039,33071
5039,36167
5039,36458
5039,36900
5039,44422
5039,44487
5039,44509
5039,45694
5039,46876
5039,47173
5039,47489
5039,47789
5039,48054
5039,48356
5039,49100
5039,49885
5039,50866
5039,51245
5039,53045
13089,123902
11841,60589
11841,60590
11841,60591
11841,60592
11841,60593
11841,60594
11841,60595
11841,60596
11841,64758
11841,64759
11841,69238
11841,69239
11841,69240
11841,69241
11841,69242
11841,69243
11841,69244
11841,69245
11841,74675
11841,74676
10402,69365
10402,69369
10402,73471
29,26
12558,119197
2684,17320
2684,17327
2684,40502
2684,51999
2684,136986
2684,140288
2684,144946
2684,144948
5830,37925
13527,145529
13263,142932
13263,143525
13263,144142
13263,144703
13263,145862
1040,2817
1040,5431
1040,5864
1040,50795
1040,50796
1040,50797
1040,50798
1040,51196
1040,51197
1040,52218
1040,52219
1040,53081
1040,53082
1040,57203
1040,57204
1040,62825
1040,62826
1040,63569
1040,63570
1040,74930
1304,8825
1304,26323
1304,33790
1304,33889
1304,33895
1304,33908
1304,34569
1304,34667
1304,34761
1304,34842
1304,34918
1304,34995
1304,35068
1304,47926
1304,55835
1304,56746
1304,60193
1304,60652
1304,104059
1304,104061
2041,13890
2041,13891
2041,22632
2041,22633
2041,30666
2041,30668
2041,30672
2041,30673
2041,30674
2041,30676
2041,30678
2041,30680
2041,30682
2041,30688
2041,30690
2041,30692
2041,30694
2041,30696
2041,30698
2041,30942
598,1789
598,1790
598,1791
598,1792
598,1793
598,1794
598,1795
598,1796
598,1797
598,1798
598,1799
598,5969
598,6155
598,6167
598,6169
598,6171
598,7873
598,7875
598,8326
598,8328
651,2334
651,2346
651,2348
651,7493
651,16946
651,18720
651,19276
651,19876
651,19877
651,20325
651,20771
651,27791
651,27792
651,27828
651,27829
651,33531
651,35335
651,36303
651,36304
651,36311
1072,5727
1072,32404
1072,32629
1072,36251
1072,36466
1072,44493
1072,46185
1072,46989
1072,47372
1072,47976
1072,49367
1072,51007
1072,51113
1072,52463
1072,52948
1072,53298
1072,54870
1072,61985
1072,62642
1072,64090
2047,13915
2047,17012
2047,17014
2047,17016
2047,17018
2047,17020
2047,17022
2047,17024
2047,17026
2047,17028
2047,17030
2047,17032
2047,17034
2047,17036
2047,17038
2047,17040
2047,17042
2047,17045
2047,17047
2047,17049
1594,10303
1594,10304
1594,10305
1594,10412
1594,10415
1594,10416
1594,10419
1594,10421
1594,10447
1594,10449
1594,10454
1594,10456
1594,61232
1594,61233
1594,61234
1594,61235
1594,135678
678,2712
678,2714
678,2716
678,2718
678,2720
678,2722
678,119797
678,119799
678,119801
678,119803
678,120378
678,120380
678,120382
678,120384
678,120386
678,120388
678,120390
678,120392
678,120394
678,120396
12471,85245
12471,89818
12471,103497
12471,113382
12471,116140
12471,116142
12471,116146
12471,116352
12471,116356
12471,116364
12471,116366
12471,116368
12471,116370
12471,116372
12471,116374
12471,116382
12471,120846
12471,120936
12471,121028
12471,122238
4994,32439
4994,33594
4994,47807
4994,48398
4994,49123
4994,50890
4994,51267
4994,52290
4994,54549
4994,58309
4994,58913
4994,60835
4994,62118
4994,62119
4994,62722
4994,63665
4994,63667
4994,64184
4994,64804
4994,65004
11196,77306
11196,77308
11196,77309
11196,77313
11196,77319
11196,77320
11196,77327
11196,77328
11196,80115
11196,80117
11196,80121
11196,80122
1950,13223
1950,13299
1950,16235
1950,16239
1950,19601
1950,22911
1950,22912
1950,22917
1950,22921
1950,22924
1950,22927
1950,22929
1950,22933
1950,22945
1950,22947
1950,22951
1950,22953
1950,22957
1950,22959
1950,22963
191,218
191,1298
191,2206
191,2207
191,2217
191,3194
191,3195
191,3196
191,3197
191,3198
191,3199
191,3200
191,3201
191,3202
191,3203
191,3822
191,3823
191,3824
191,3847
191,4432
12607,119225
12607,119288
12607,119624
12607,119626
12607,119630
12607,119632
12607,119634
4427,26283
4427,79160
4427,79180
4427,79928
4427,81179
4427,90845
4427,114708
4427,114992
4427,127905
4427,128263
4427,132274
4427,136326
4427,157010
4427,165195
1167,373
1167,6388
1167,6599
1167,6721
1167,7040
1167,7093
1167,7336
1167,7363
1167,7552
1167,7556
1167,8519
1167,8520
1167,8804
1167,11240
1167,12478
1167,12508
1167,12510
1167,13615
1167,13617
1167,13620
4840,31216
4840,31218
4840,31220
4840,31222
10190,69053
10190,69063
10190,70622
10190,70627
10190,71538
10190,71624
10190,82762
11002,63741
11002,75105
11002,75114
11002,75117
11002,75122
11002,75501
11002,75648
11002,75649
11002,77290
11002,77858
11002,77859
11002,78290
11002,80183
11002,80184
11002,89430
11002,111281
11002,111283
11002,111285
11002,111287
11002,111289
587,1696
12492,115476
12492,115478
12492,117408
12492,117430
12492,117438
12492,121060
12492,123038
12492,123040
12492,124658
12492,125416
12492,126178
12492,126347
12492,132674
12492,136816
12492,143736
12492,144081
12492,146297
12492,149421
12492,153595
12492,155196
11575,92256
11575,92272
11575,92274
11575,92276
11575,92280
11575,92486
11575,93319
11575,93387
11575,93391
11575,93393
11575,93395
11575,93403
11575,97204
11575,97205
11575,102741
11575,102983
11575,103628
11575,103630
11575,104630
11575,104660
7340,46664
7340,46666
7340,46674
7340,46691
7340,46702
7340,46716
7340,63546
7340,141162
7340,141165
7340,141166
7340,141167
12619,119388
12619,119390
12619,119392
4444,27846
12975,128558
12975,128559
12975,131829
12975,131830
12975,131831
12975,131832
12975,131833
12975,131834
12975,131835
12975,131836
12975,131837
12975,131838
12975,131839
12975,131840
12975,131841
12975,131842
12975,131843
12975,131844
12975,131845
12975,131846
9535,94826
9535,94827
9535,94828
9535,94829
9535,94832
9535,94835
9438,114463
9438,118195
9438,118807
9438,118808
9438,119191
9438,119195
12297,89412
12297,93275
12297,93330
12297,96217
12297,105738
12297,105920
12297,107224
12297,107434
12297,107436
12297,107438
12297,107440
12297,107442
12297,107444
12297,107450
12297,107454
12297,107456
12297,107458
12297,107460
12297,107970
12297,107972
8000,36453
8000,36454
8000,44730
8000,44731
8000,45741
8000,45742
8000,46869
8000,46870
8000,47169
8000,47170
8000,48028
8000,48029
8000,53546
8000,53547
8000,53602
8000,53603
8000,53660
8000,53661
8000,53694
8000,53766
11398,69470
11398,69471
11398,79705
11398,112883
11398,115922
3750,22924
13162,131496
13162,131498
13162,133298
13162,140972
13162,141217
13162,141263
13162,143379
13162,143670
13162,143686
13162,145801
13162,145811
13162,145879
13162,146359
13162,146373
13162,146813
13162,146815
13162,147617
13162,147755
13162,148245
13162,156237
3640,330
3640,22415
3640,22417
3640,39097
3640,39283
3640,39285
3640,39287
3640,39291
3640,39293
3640,39295
3640,39299
3640,39301
3640,39303
3640,49246
3640,49247
3640,59335
3640,63578
3640,67404
3640,67405
3640,67406
10271,57300
10271,57322
10271,63576
10271,75133
10271,95344
10271,145216
13179,123512
13179,123652
13179,133879
13179,134874
13179,139747
937,4719
937,4721
937,4723
937,4725
937,4727
937,4729
937,5769
937,5926
937,5928
937,5932
937,6293
937,6294
937,7603
937,7934
937,8396
937,8407
937,8530
937,36293
937,36294
937,38817
7705,58041
8830,40024
8830,79824
12820,126605
12820,126611
12820,126613
12820,126615
12820,126617
12820,128700
12820,137323
12820,137872
12820,138698
12820,139485
12820,140218
12820,141201
12820,141343
12820,141631
12820,142913
12820,145002
12820,159206
12820,163072
12820,163777
12820,164408
8680,54826
8680,54828
8680,62876
8680,143005
11044,76414
11044,165696
11044,165710
11044,165711
11044,165712
11044,165713
11044,165714
11044,165717
11044,165718
12413,113775
12413,113779
12413,113956
12413,114766
12413,114768
12413,114770
12413,114772
12413,114774
12413,114780
12413,121333
12413,128713
12413,128714
8209,47144
8209,47461
8209,48292
8209,49066
8209,51007
8209,51225
8209,52249
8209,52712
8209,53523
8209,57063
8209,64974
9628,46892
9628,47154
9628,47473
9628,47775
9628,48272
9628,48322
9628,49080
9628,49865
9628,49947
9628,50024
9628,50935
9628,50936
