id,collectedIssuesId
5743,12171
5743,12170
5743,12169
5743,12168
5185,3228
5185,2994
5185,2391
5185,2390
5185,2965
5185,494
5638,7308
5638,7307
5638,6934
5638,7306
5638,7305
5638,7304
5638,7303
5638,7302
5638,7301
5630,3943
5630,3538
5630,3422
5630,3155
5630,3106
5630,3060
5705,17754
5705,17753
5705,17752
5705,17763
5705,17762
5705,17761
5705,17760
5705,17759
5705,17758
5705,17757
5705,17756
5705,17751
5605,11911
5605,11910
5605,11909
5605,17139
5605,11908
5605,18467
5605,11907
5605,11906
5605,11902
5605,18468
5605,11914
5637,10154
5637,10153
5637,10151
5637,10150
5637,10149
5637,10148
5637,10147
5637,10146
5637,10145
5637,10144
2523,19728
2523,19727
2523,19726
2523,19757
2523,19756
2523,19755
2523,19754
2523,19753
2523,10262
5127,11013
5127,11012
5127,11011
5127,11010
5127,11009
5127,11008
5127,10997
5636,5411
5636,5204
5636,5052
5636,4756
5636,4440
5640,12133
5640,12131
5640,12130
5640,12129
5640,12127
5640,12126
5507,11468
5507,11467
5507,11466
5507,11465
5507,11464
5507,11463
5507,11462
5507,11461
5507,16681
5507,11460
5507,11459
5346,5082
5346,4793
5346,4477
5346,4321
5368,18360
5368,18359
5368,18924
5368,7782
5368,18923
5368,18922
5368,18285
5368,7781
5368,17824
5368,7227
5368,11774
5368,9526
5453,12770
5453,12769
5453,12768
5453,12816
5453,12815
5453,12814
5453,12813
5453,12811
5453,12800
5453,12789
5453,12778
5453,12767
5453,7839
5453,7838
5453,7837
5453,7848
5453,7847
5453,7846
5453,7845
5453,7844
5543,4798
5543,4482
5543,4326
5543,4152
5431,5726
5431,85
5451,420
5451,120
5451,121
5451,122
5451,123
5451,124
5451,136
5451,14965
5451,14964
5451,14963
5451,14962
5451,14961
5451,14960
5451,14959
5451,14958
5451,14957
5451,14956
5451,14955
5451,14954
5451,14953
5372,7595
5372,7594
5372,7593
5372,7592
5372,7591
5372,7590
5372,7589
5372,7588
5372,7587
5372,17881
5372,17880
5561,4456
5561,4774
5561,4300
5561,4457
5487,4414
5487,4254
5487,4143
5487,4023
5487,3889
5487,3476
5589,16331
5589,16330
5589,16329
5589,16340
5589,16339
5589,16338
5589,16337
5589,16336
5589,16335
5589,16334
5589,16333
5589,16328
5542,18955
5542,3208
5542,1495
5536,4792
5536,4476
5536,4320
5536,4222
5347,2288
5347,2155
5347,2041
5347,1933
5347,1816
5347,1706
5347,1605
5369,18226
5369,18225
5369,12371
5369,20041
5369,16080
5369,18102
5369,18256
5369,20047
5369,17734
5369,18210
5369,18166
5369,12370
5349,4734
5349,4413
5349,4249
5349,4138
5349,4019
5349,3884
5383,13372
5383,13357
5383,13356
5383,13355
5383,13354
5383,13353
5203,4439
5203,4284
5203,4183
5203,4070
5203,3946
5203,3482
5280,13315
5280,13314
5280,13313
5280,13324
5280,13323
5280,13322
5280,13321
5280,13320
5280,13319
5280,13318
5280,13311
5280,13310
5197,4429
5197,4273
5197,4173
5197,4058
5197,3933
5197,3529
5282,11249
5282,11336
5282,11325
5282,11314
5282,11303
5282,11292
5282,11281
5282,11270
5282,11259
5282,11248
5216,4425
5216,4516
5216,4266
5216,4156
5216,4044
5216,3913
5268,4304
5268,4210
5268,4102
5268,3915
5268,3624
5190,4259
5190,4258
5190,4149
5190,4148
5190,4034
5190,3902
5190,3498
5190,3379
5190,3378
5233,11946
5209,4445
5209,4290
5209,4145
5209,4025
5209,3891
5209,3478
5236,2519
5236,2297
5236,2173
5236,2066
5236,1963
5236,1822
5236,1712
5236,1802
5236,1617
5236,1517
5236,1419
5236,16
5236,897
5236,860
5213,6898
5213,6897
5213,6896
5213,6895
5213,6894
5213,6893
5213,6892
5213,6891
5213,6889
5213,6888
5213,15425
5187,13498
5187,3360
5187,3361
5187,3398
5187,3132
5187,3192
5187,3133
5187,3020
5187,3087
5187,3021
5187,2452
5187,2559
5187,2453
5187,15784
5195,3188
5195,3084
5195,2422
5195,2421
5195,2420
5195,2308
5195,2190
5198,4107
5198,3935
5198,3414
5198,2992
5198,2386
5205,4186
5205,4074
5205,3947
5205,3540
5205,3423
5251,20145
5251,20144
5251,20143
5251,20141
5251,20140
5251,11869
5251,20092
5206,4444
5206,4289
5206,4288
5206,4191
5206,4190
5057,4263
5057,4153
5057,4041
5057,3911
5057,3505
5057,3394
5279,10579
5279,10578
5279,10577
5279,10576
5279,10575
5279,10574
5136,11619
5136,11618
5136,11617
5136,11616
5136,11615
5136,11614
5136,11613
5136,11612
5136,11611
5136,16686
5030,3113
5030,2392
5030,2163
5030,1831
5030,1803
5030,1722
5044,4269
5044,4168
5044,4054
5044,3928
5044,3525
5044,3203
5044,3214
3438,4784
3438,15918
3438,2839
3438,13539
3438,2374
5046,4171
5046,4057
5046,3931
5046,3527
5060,11032
5060,11031
5060,11027
5060,11026
5060,11025
5060,11024
5060,11023
5060,11022
5060,11021
5060,11020
5060,11019
5060,11096
5124,4280
5124,4343
5124,4146
5124,4027
5054,4292
5054,4194
5054,4080
5054,3954
5059,14141
5059,14140
5059,14139
5059,14138
5059,14136
5059,14125
5059,14114
5090,4479
5090,4323
5090,4224
5090,4116
5090,3888
5090,3474
5132,15775
5132,15774
5132,15773
5132,15772
5132,15771
5132,15770
5132,15769
5132,15783
5132,15782
5132,15781
5132,15780
5132,15779
5132,15778
5132,15777
5132,15776
5132,15785
5037,4227
5037,3502
5037,3186
5037,4000
5037,3034
5037,3033
5032,4245
5032,4132
5032,4015
5032,3879
5032,3457
5032,3111
4762,4192
4762,4078
4762,3952
4762,3546
4762,3217
5033,3348
5033,3123
5033,3004
5033,2419
5033,2417
5033,2275
4759,4187
4759,4075
4759,3948
4759,3542
4759,3424
4746,4781
4746,4267
4746,4159
4746,4158
4746,4045
4746,3918
4746,3917
4731,4035
4731,3903
4731,3465
4731,3349
4731,3124
4731,3005
4731,18883
4731,18882
4731,10639
4770,11338
4770,11337
4770,11335
4770,11334
4770,11330
4835,12028
4835,14579
4835,6698
4835,12027
4835,14578
4835,6697
4760,4189
4760,4077
4760,3950
4760,3543
4760,3425
4737,4272
4737,4172
4737,4028
4737,3896
4737,3484
4737,3370
4737,3148
4737,3147
4737,3043
4749,4175
4749,20629
4749,3939
4749,3533
4749,3418
4749,3210
4750,4176
4750,4064
4750,3941
4750,3536
4750,3421
4750,3213
4772,4198
4772,4086
4772,3959
4772,3552
4772,3432
4772,3223
4769,4295
4769,4200
4769,4088
4769,3961
4769,3554
4802,13765
4802,13723
4802,7088
4802,13693
4802,13692
4802,20418
4802,18753
4812,4082
4812,3956
4812,3549
4812,3430
4812,3220
4763,4193
4763,4079
4763,3953
4763,3547
4768,4199
4768,4087
4768,3960
4768,3553
4768,3433
4776,17747
4776,17746
4776,17745
4776,17744
4776,17743
4776,17739
4794,11941
4794,11940
4794,11939
4794,11938
4794,11937
4794,11936
4794,11929
4794,11918
4767,4285
4767,4184
4767,4071
4767,3900
4452,7494
4452,7493
4452,7492
4452,7491
4452,7490
4452,7489
4452,7488
4452,7487
4452,7486
4452,7485
4452,7484
4452,7483
4452,7482
4417,4226
4417,4030
4417,3898
4417,3490
4417,3373
4417,3152
4417,3056
4458,4098
4458,3971
4458,3567
4458,3442
4458,3594
4518,4990
4501,4040
4501,3983
4501,3910
4501,3503
4465,19645
4478,20043
4478,8574
4478,8563
4478,8676
4478,8665
4478,8654
4478,8643
4430,4059
4430,3937
4430,3531
4430,3415
4430,3206
4412,2626
4412,2985
4412,2187
4412,2973
4412,2149
4412,1975
4441,4281
4441,4181
4441,4068
4441,3945
4441,3539
4441,3534
4461,17517
4461,15349
4461,17516
4461,15348
4461,17515
4461,15347
4461,17513
4461,17511
4461,17510
4461,17509
4461,17508
4461,17507
4461,17506
4461,17505
4475,3990
4475,3989
4475,3988
4475,3987
4475,3986
4454,17859
4454,17858
4454,17857
4454,17856
4454,17869
4454,17868
4275,3980
4275,3532
4275,3417
4275,3209
4275,17203
4275,16077
4250,2471
4250,2470
4250,2337
4250,2224
4250,2044
4250,1936
4241,8551
4241,8550
4241,8549
4241,8559
4241,8558
4241,8557
4241,8556
4241,8555
4241,8554
4241,8553
4241,8552
4241,8548
4241,8547
4241,8546
4322,8809
4322,8808
4322,8807
4322,8806
4322,8805
4322,8804
4322,8803
4322,8802
4322,8801
4322,8800
4322,8817
4322,8816
4322,8815
4322,8814
4322,8813
4322,8812
4322,8811
4322,8810
4322,8799
4346,15256
4302,16988
4302,16987
4302,16986
4302,16985
4302,16984
4302,16983
4302,16982
4302,16981
4302,16980
4302,16979
4291,3544
4291,3426
4291,3215
4291,3100
4297,8057
4297,8056
4297,8071
4297,8070
4297,8069
4297,8068
4297,8067
4297,8066
4297,8065
4297,8064
4297,8055
4247,3893
4247,3892
4247,3479
4247,3143
4247,3120
4247,3001
4271,3932
4271,3528
4271,3412
4271,3204
4271,3090
4257,3545
4257,3428
4257,3216
4257,3032
4257,2469
4347,9291
4347,9290
4347,9289
4347,9288
4347,9287
4347,9286
4251,3886
4251,3469
4251,3354
4251,3129
4251,3013
4255,3363
4255,3135
4255,3026
4255,2463
4309,13352
4309,13351
4309,13350
4309,13349
4309,13347
4309,13346
4296,10143
4296,10142
4296,10140
4296,10139
4296,10138
4296,10137
4296,10136
4296,10135
4296,10134
4296,10133
4296,10132
4157,3914
4157,3508
4157,3396
4157,3190
4157,3085
4203,12900
4203,12899
4203,12898
4203,12897
4203,12896
4203,13309
4203,13308
4203,13307
4203,13306
4203,13305
4203,13304
3499,3166
3499,3067
3499,3023
3499,2457
3499,2456
3499,2819
4147,3930
4147,3493
4147,3375
4147,3153
4147,3058
4147,2517
4147,2516
4142,3504
4142,3362
4142,3134
4142,3024
4142,2460
4142,2459
2450,2329
2450,2210
2450,2104
2450,1997
2450,1898
2450,1791
2411,2302
2411,2182
2411,2076
2411,2075
2398,2164
2398,2051
2398,1944
2398,1833
2398,1631
2398,1726
2400,1746
2400,1562
2400,1471
2400,921
2399,2059
2399,1953
2399,1847
2399,1739
2399,4694
2399,1645
2563,1904
2563,1408
2563,5
2563,10552
2563,10551
2563,10549
2539,20045
2539,17701
2539,18100
2539,16078
2539,17732
2539,18099
2539,20038
2539,17731
2539,18253
2539,20044
2539,16077
2539,12386
2311,2086
2311,1983
2311,1881
2311,1778
2311,1679
2311,1589
2311,1804
2500,2137
2500,2136
2500,2135
2500,2134
2500,2133
2425,2192
2425,2082
2425,1979
2425,1877
2425,1775
2425,1678
2426,2310
2426,2196
2426,2195
2426,2085
2426,1982
2426,1860
2426,1826
2540,9159
2540,9158
2540,9157
2540,9156
2540,9155
2540,9154
2540,9153
2540,9152
2540,9151
2464,2109
2464,2004
2464,1902
2464,1796
2431,2096
2431,1988
2431,1888
2431,1782
2431,1683
2431,1594
2592,14945
2592,14944
2592,14943
2592,14942
2592,14941
2592,14940
2592,14939
2592,14938
2592,14937
2643,10281
2643,10280
2605,1812
2605,682
2605,498
2605,471
2605,404
2605,388
2605,356
2434,2099
2434,1992
2434,1991
2434,1895
2434,1787
2434,1688
2840,686
2840,503
2840,449
2840,158
2840,159
2840,95
2833,13339
2833,13338
2833,13336
2833,13335
2833,13334
2822,14848
2822,14847
2822,14845
2822,14844
2822,14843
2822,14842
2822,14841
2822,14840
2841,10988
2841,10987
2841,10986
2841,10996
2841,10995
2841,10994
2841,10993
2841,7695
2841,10992
2841,10991
2841,10990
2841,10989
2841,10985
2814,2124
2814,2019
2814,1856
2814,1750
2814,1656
2814,1567
2814,1482
2814,79
2752,14037
2752,14214
2752,14203
2752,14192
2752,14181
2817,7007
2817,7006
2817,7005
2817,7002
2817,7001
2817,7000
2817,6999
2982,15711
2982,15709
2982,15708
2982,15707
2982,15706
2982,15705
2982,15704
2982,15703
2971,1954
2971,1852
2971,1650
2971,1469
2971,913
2971,834
2972,235
2972,255
2972,15294
2972,15293
2972,15304
2972,15303
2972,15302
2979,14839
2979,14838
2979,14837
2979,14836
2979,14923
2979,14912
2963,1937
2963,1824
2963,1713
2963,1620
2963,1519
2963,1421
2820,11092
2820,11091
2820,11090
2820,11089
2820,11088
2820,11087
2820,11086
2820,11085
2820,11084
2820,11082
2820,11081
2820,11080
2820,11079
2820,11078
2820,11077
2820,11076
2820,11075
2820,11074
2820,11073
2820,11071
2371,13809
2371,20566
2371,13746
2371,10357
2371,13694
2371,6924
2371,19760
2371,8077
2319,11092
2319,11091
2319,11090
2319,11089
2319,11088
2319,11087
2319,11086
2319,11085
2319,11084
2319,11082
2319,11081
2319,11080
2319,11079
2319,11078
2319,11077
2319,11076
2319,11075
2319,11074
2319,11073
2319,11071
2318,15243
2318,1989
2318,1890
2318,1889
2293,2050
2293,1943
2293,1832
2293,1724
2293,1723
2312,2087
2312,1984
2312,1882
2312,1779
2312,1680
2312,1591
2299,2074
2299,2283
2299,2073
2299,1970
2299,1863
2299,1758
2299,1664
2299,1663
2294,2057
2294,1964
2294,1846
2294,1737
2294,1642
2294,1555
2305,2079
2305,1974
2305,1874
2305,1769
2305,1669
2305,1582
2314,20580
2314,20579
2314,20578
2314,20577
2314,20576
2314,20575
2314,20573
2314,20572
2314,20571
2314,20570
2314,20569
2314,20568
2320,2098
2320,1990
2320,1891
2320,1784
2332,11957
2332,11956
2332,11955
2332,11954
2332,20023
2200,1986
2200,1885
2200,1781
2200,1681
2200,1592
2215,17792
2215,17791
2215,17790
2215,17927
2176,2078
2176,1973
2176,1866
2176,1865
2176,1760
2176,1759
2176,1665
2220,6493
2220,6492
2220,7519
2220,12902
2220,12901
2232,2018
2232,2017
2232,1836
2232,1729
2188,4889
2188,1717
2188,1716
2172,2024
2172,1859
2172,1756
2172,1659
2166,1935
2166,1707
2166,1508
2166,2
2211,18805
2211,18804
2211,18803
2211,18802
2175,1971
2175,1864
2175,1710
2175,1614
2175,1514
3901,2594
3901,1708
3901,773
3901,668
3901,104
2179,1767
2179,1616
2179,1516
2179,1417
2218,12503
2218,12502
2218,12501
2218,12500
2218,12498
2218,12497
2218,12496
2218,12495
2218,12494
2218,12493
2218,12492
2276,11453
2276,11452
2276,11451
2276,11450
2276,18716
2168,1853
2168,1745
2168,1744
2168,1743
2168,1742
2168,1741
2168,1930
2005,19788
2005,13080
2005,13046
2005,19521
2005,12913
2111,7481
2111,11338
2111,11337
2111,11335
2111,11334
2111,11330
2046,1894
2046,1786
2046,1687
2046,1528
2046,1432
2046,35
2046,905
2046,16040
2064,11210
2064,11206
2064,11195
2064,11184
2122,2121
2060,1901
2060,1794
2060,1646
2060,1557
2060,1464
2060,66
2060,859
2062,1751
2062,1657
2062,1568
2062,1483
2062,80
2063,1691
2063,1571
2063,1485
2063,82
2063,1402
2063,3637
2090,7586
2090,7585
2090,7584
2090,7583
2090,7582
2090,20608
2089,12990
2089,12989
2089,12988
2089,12981
2089,12980
2089,12979
2089,12973
2089,12969
2089,12968
2089,12967
2089,12966
2054,1837
2054,1730
2054,1636
2054,1542
2054,1452
2054,17
2056,1834
2056,1727
2056,1632
2056,1538
2056,1446
1296,152
1296,153
1296,165
1296,14875
1296,155
1296,156
1296,157
1296,18478
2043,300
2043,383
2043,317
2043,340
2043,287
2043,365
1909,19613
1909,19612
1909,19577
1909,14742
1909,13026
2001,11346
2001,11345
2001,11344
2001,11343
2001,11342
2001,11341
2001,11340
2001,11339
2001,11327
2001,11326
2001,11324
2001,11323
2001,11322
2001,11321
2001,11320
2001,11319
2001,11318
2001,11317
2001,11316
2001,11315
1967,1762
1967,1611
1967,1511
1967,1409
1948,1442
1948,44
1948,880
1948,802
1948,561
1948,4851
1949,1634
1949,1539
1949,1448
1949,49
1949,924
1949,840
1952,1738
1952,1643
1952,1556
1952,1462
1952,65
1952,64
1956,1747
1956,1654
1956,1564
1956,1479
1956,77
1956,76
1960,1725
1960,26
2025,7140
2025,7139
2025,7138
2025,8946
2025,7322
2025,7320
1951,14297
1951,14296
1951,13934
1951,14295
1951,13933
1951,13932
1962,1711
1962,1615
1962,1510
1962,1509
1934,160
1934,18483
1934,18482
1934,18480
1934,18479
1934,18481
1934,18484
1998,17186
1998,17184
1998,17185
1998,8824
1998,17183
1998,17182
1998,17181
17461,13079
17461,13078
17461,18718
17461,13077
17461,13076
17461,13075
17461,13074
17461,13073
17461,13071
17461,13070
1879,6887
1879,6886
1879,16906
1879,17141
1879,6885
1879,6884
1879,6883
1879,6882
1879,17140
1844,1627
1844,1531
1844,1437
1844,39
1844,4695
1844,934
1823,1618
1823,1518
1823,1420
1823,18
1823,909
1823,853
1903,15524
1903,15282
1903,9060
1903,8143
1861,1661
1861,1573
1861,1488
1861,86
1849,1648
1849,1559
1849,1466
1849,68
1849,883
1849,812
1842,1536
1842,1444
1842,47
1842,895
1842,791
1843,12554
1845,907
1845,825
1845,758
1845,743
1845,714
1841,1613
1841,1513
1841,1414
1841,10
1841,932
1841,837
1848,1647
1848,1558
1848,1465
1848,67
1848,866
1848,790
1770,1526
1770,1412
1770,1411
1770,1410
1770,8
1770,874
1770,800
1780,17873
1780,17872
1780,17871
1780,17870
1780,18797
1780,18796
1780,18174
1780,18173
1780,18177
1780,18172
1714,1522
1714,1426
1714,29
1714,898
1714,806
1714,541
1734,1533
1734,1440
1734,42
1734,901
1734,829
1800,14170
1800,14159
1800,14148
1800,14137
1800,14036
1754,1515
1754,1416
1754,13
1754,12
1754,899
1754,876
1795,3589
1795,20626
1795,17497
1795,17496
1795,17495
1795,17494
1795,17493
1795,17492
83,7882
83,7871
83,7860
83,7849
1766,13333
1766,13332
1766,13331
1766,13330
1766,13329
1766,18831
1772,10217
1736,1541
1736,1450
1736,51
1736,881
1736,856
1736,799
1699,650
1699,483
1699,417
1699,284
1699,343
1699,314
1699,283
1699,299
1699,385
1699,12858
1699,12857
1607,129
1607,130
1607,10329
1607,10328
1607,10327
1607,10322
1675,1430
1675,34
1675,888
1675,807
1675,763
1675,523
1610,1407
1610,4
1610,926
1610,844
1610,756
1610,580
1406,904
1406,761
1406,510
1406,224
1406,225
1406,226
1340,15301
1340,15300
1340,15299
1340,15298
1340,15297
1340,15292
1340,17481
1640,1443
1640,46
1640,902
1640,872
1641,1415
1641,11
1641,930
1641,851
1641,835
1641,762
1641,528
1641,720
1641,659
1658,1553
1658,1529
1658,15600
1658,1435
1672,14318
1672,16896
1672,9130
1672,12951
1672,6983
1672,7311
1672,7309
1619,14
1619,884
1619,815
1619,539
1671,17867
1671,17866
1671,17865
1671,17864
1671,17863
1671,17862
1671,17855
1662,1574
1662,15
1662,1418
1662,908
1662,868
1674,757
1674,581
1674,712
1674,655
1674,487
1674,423
1651,1470
1651,71
1651,865
1651,792
1651,8796
1548,6
1548,935
1548,855
1548,765
1548,530
1548,721
1703,923
1703,90
1703,845
1703,767
1703,532
1703,516
1569,1484
1569,81
1569,1403
1569,15599
1586,6921
1586,6920
1586,6919
1586,11509
1586,11508
1586,11507
1586,8395
1520,694
1520,631
1520,466
1520,403
1520,329
1520,4850
1554,9150
1554,9149
1554,9148
1554,9147
1554,9146
1554,9145
1554,9144
1554,9143
1554,9142
1585,14698
1585,14687
1585,14676
1585,14665
1585,14654
1585,14642
1585,14631
1585,14576
1585,14565
1585,14554
1585,14543
1585,14794
1585,14783
1585,14761
1585,14750
1585,14739
1585,14728
1585,14653
1585,14542
1587,12459
1587,12457
1587,12456
1587,12455
1587,12454
1587,12453
1587,12452
1587,12451
1587,12450
1587,12449
1587,12448
1587,12446
1587,12445
1587,12444
1587,12443
1587,12442
1587,12441
1587,12440
1587,12439
1587,12438
1527,894
1527,809
1527,615
1527,592
1527,693
1527,630
1547,45
1547,922
1547,858
1547,764
1547,529
1547,735
1565,1480
1565,78
1565,918
1565,857
1565,796
1550,52
1550,892
1550,811
1550,556
1550,571
1571,1691
1571,1485
1571,82
1571,1402
1571,3637
1546,1441
1546,43
1546,920
1546,848
1546,775
1570,1397
1570,1400
1570,1399
1570,1398
1570,1401
2496,8054
2496,8053
2496,8052
2496,17172
2496,17171
2496,17170
2496,17169
2496,17168
2496,17167
2496,15424
2496,15423
3007,2818
3007,2309
3007,2193
3007,2083
3007,1980
3007,1880
3107,1709
3107,1612
3107,1512
3107,1413
3107,9
3107,912
3107,826
3107,748
3107,543
3107,16038
3107,709
3061,1715
3061,1622
3061,1523
3061,1427
3061,30
3061,889
3061,805
3061,521
3061,569
3061,699
3061,634
3061,474
2141,10011
2141,10174
2141,10163
2141,10152
2141,10141
2141,10119
2141,10130
2141,10097
2141,10010
2141,10108
3336,13303
3336,13302
3336,13301
3336,13300
3336,13298
3336,13297
3336,13296
3336,13295
3336,13294
3336,13293
3336,13292
3336,13291
94,13328
94,13327
94,13389
94,13388
94,13387
94,13381
3171,10131
3171,10129
3171,10128
3171,10127
3171,10126
3171,10124
3171,10123
3171,10122
3171,10121
3171,10120
3171,10118
1773,13089
1773,13088
1773,18727
1773,13087
1773,13086
1773,13085
1773,13084
1773,13082
1773,13081
1773,8696
1653,3178
1653,1478
1653,1476
1653,1473
1653,1475
1776,13290
1776,13289
1776,8710
1776,13287
1776,13286
1776,13285
1776,13284
1776,13283
1776,13282
1776,13281
1776,13280
1676,15626
1676,15625
1676,15624
1676,15623
1676,8318
1676,16601
1676,8307
1676,8296
1676,8284
1676,8273
1676,8262
1676,8251
1676,8240
1676,8229
1676,8218
1676,8207
1497,18728
1497,13069
1497,7101
1497,13068
1497,13067
1497,13066
1497,13065
1497,13064
1497,13063
1497,8695
1463,877
1463,808
1463,559
1463,590
1463,696
1500,11350
1500,11349
1500,11447
1500,11446
1500,11445
1500,11444
1500,11422
1500,11418
1500,11417
1500,11416
1500,11411
1500,11405
1500,11403
1453,929
1453,841
1453,778
1453,576
1404,395
1404,187
1404,10797
1404,6794
1404,14658
1404,11978
1404,11977
1404,10796
1404,6792
1404,14657
1404,10795
1404,6791
1404,14656
1404,11976
1458,910
1458,827
1458,755
1458,533
1458,711
1458,654
1456,927
1456,843
1456,1808
1456,531
1456,723
1456,660
1461,771
1461,517
1461,730
1461,665
1461,635
1460,14294
1460,14292
1460,13931
1460,20616
1460,13930
1460,7467
1460,14291
1460,13929
1498,12164
1498,12163
1498,12154
1498,12143
1498,12132
1498,12121
1490,893
1490,801
1490,784
1490,514
1490,573
1490,595
1490,605
1457,836
1457,798
1457,540
1457,601
1457,688
1457,628
1481,875
1481,795
1481,567
1481,599
1481,715
1481,685
1487,885
1487,814
1487,587
1487,552
1487,741
1487,702
63,777
63,575
63,732
63,673
63,641
27,572
27,613
27,677
27,616
27,456
27,393
55,11952
60,14297
60,13934
60,14296
60,14295
60,13933
60,13932
19,831
19,513
19,542
19,708
19,8433
62,37
62,871
62,797
62,563
33,520
33,551
33,713
33,636
33,472
33,409
87,6953
87,7343
87,7332
87,7321
87,7310
87,7299
87,7285
87,7174
87,7063
87,6951
3,803
3,553
3,638
3,421
3,168
88,7286
88,7274
88,7263
88,7252
88,7241
88,7230
88,7219
88,7208
88,7197
88,7186
1364,59
1364,58
1364,900
1364,870
22,787
22,759
22,538
22,600
22,717
22,687
1350,547
1350,736
1350,678
1350,493
1350,442
1350,401
1354,729
1354,562
1354,606
1354,679
1354,649
1354,618
1359,769
1359,524
1359,727
1359,648
1355,820
1355,754
1355,537
1355,710
1342,554
1342,703
1342,639
1342,475
1342,446
1342,411
1361,560
1361,770
1361,591
1361,697
1361,632
1361,496
1361,468
1344,101
1344,102
1344,103
1344,98
1344,99
1344,100
1343,17885
1343,17198
1347,828
1347,760
1347,527
1347,718
1347,658
1347,490
1347,464
1347,427
2970,643
2970,491
2970,441
2970,413
2970,361
2970,290
1351,577
1351,746
1351,675
1351,507
1351,447
1356,526
1356,602
1356,734
1356,705
1365,500
1365,433
1365,143
1365,144
1365,140
1365,141
1365,142
1357,4956
1357,4955
1357,607
1357,4938
1357,9326
1357,7323
1377,12491
1377,12490
1377,12489
1377,12487
1377,12486
1377,12485
1377,12484
1377,12483
1377,12482
1377,12481
1377,12480
1360,549
1360,707
1360,646
1360,480
1360,414
1360,370
1360,308
1341,15633
1341,15632
1341,15630
1341,15629
1341,15628
1341,15627
1349,108
1349,109
1349,110
1349,105
1349,106
1349,107
1348,555
1348,745
1348,704
1348,672
1362,598
1362,684
1362,625
1362,460
1362,424
1362,398
1333,643
1333,491
1333,441
1333,413
1333,361
1333,290
1337,637
1337,473
1337,445
1337,410
1334,726
1334,692
1334,645
1334,465
1334,402
1334,373
1334,347
1334,305
1335,13279
1335,13278
1335,13276
1335,13275
1335,8709
1335,13274
1335,13273
1335,13272
1335,13271
1335,13270
1335,13269
1335,13268
1330,505
1330,436
1330,264
1330,248
1330,265
1330,215
1330,232
1330,216
1327,10201
1329,15005
1329,115
1329,117
1329,116
1328,1812
1328,682
1328,498
1328,471
1328,404
1328,388
1328,356
1323,346
1323,367
1323,312
1323,14405
1323,14404
1323,4710
1326,640
1326,476
1326,412
1326,256
1326,238
1326,211
1322,725
1322,617
1322,457
1322,220
1325,671
1325,626
1325,461
1325,425
1325,448
1319,11828
1319,11827
1319,11826
1319,11822
1319,11821
1319,11820
1319,11819
1321,509
1321,478
1321,439
1321,204
1321,261
1321,205
1321,206
1320,686
1320,503
1320,449
1320,158
1320,159
1320,95
1315,647
1315,481
1315,415
1315,294
1315,389
1313,14655
1313,14641
1313,6719
1313,6524
1313,6523
1312,454
1312,221
1312,386
1312,330
1312,353
1312,282
1312,344
1312,366
1311,17491
1311,17573
1311,17567
1311,17556
1311,20625
1311,17545
1311,17534
1311,17523
1311,17512
1307,609
1307,680
1307,619
1307,453
1309,819
1309,793
1309,753
1309,564
1310,657
1310,627
1310,488
1310,462
1310,426
1310,399
1306,7581
1306,7580
1306,7579
1306,7578
1306,7577
1306,7576
1306,7575
1306,7574
1290,13062
1290,13060
1290,13059
1290,13058
1290,13057
1290,13056
1290,13055
1290,13054
1290,13053
1290,13052
1304,455
1304,416
1304,281
1304,368
1304,311
1304,369
1304,310
1305,742
1302,486
1302,489
1302,451
1302,463
1302,240
1302,242
1301,5147
1301,14506
1301,14505
1301,14504
1301,14498
1301,14487
1299,12856
1299,12855
1299,12854
1299,15589
1299,15588
1299,15587
1299,15586
1299,15585
1299,15584
1299,15583
1298,405
1298,431
1298,334
1298,381
1298,16087
1298,16086
1288,420
1288,120
1288,121
1288,122
1289,171
1289,172
1289,173
1289,174
1289,175
1289,176
1270,6881
1270,6880
1270,6878
1270,6877
1270,6876
1270,6875
1270,6874
1270,6873
1270,16905
1270,6872
1270,6871
1270,6870
1287,217
1287,14524
1287,14523
1287,14522
1287,14512
1283,162
1283,163
1283,164
1283,166
1283,96
1283,167
1283,18695
1285,400
1285,249
1285,250
1285,251
1285,269
1292,13756
1292,12357
1292,13754
1292,10337
1292,10336
1284,258
1284,271
1284,273
1284,259
1284,149
1284,150
1284,151
1281,328
1281,355
1281,296
1281,357
1281,295
1280,199
1280,200
1280,201
1280,202
1280,203
1280,18876
1282,235
1282,255
1282,15294
1282,15293
1282,15304
1282,15303
1282,15302
1278,236
1278,237
1278,231
1278,268
1278,233
1268,13370
1268,13359
1268,13348
1268,13337
1268,13326
1268,13325
1274,3190
1274,15252
1274,15251
1274,15250
1274,15249
1274,15248
1274,15244
1269,653
1269,620
1269,452
1269,222
1273,15075
1273,15074
1273,15073
1273,15072
1273,15071
1273,15061
1265,272
1265,218
1265,13412
1265,13411
1265,13410
1265,13409
1265,13408
1265,13407
1248,10279
1248,10283
1248,10282
1248,10281
1248,10280
1262,392
1262,322
1262,277
1263,11697
1263,11696
1263,11695
1263,11694
1263,11693
1263,11692
1263,11691
1263,11690
1263,11689
1263,11688
1257,327
1257,358
1257,326
1257,15656
1257,15655
1261,14171
1261,14169
1261,14168
1261,14161
1256,371
1256,372
1256,306
1256,20543
1256,20542
1251,4937
1251,4925
1251,348
1251,4940
1251,375
1251,4648
1255,198
