id,storiesId
2116,21105
2116,21106
2116,21107
2116,21108
2116,21109
2116,21110
2116,21111
2116,21112
2116,21113
2116,21114
2116,21115
15446,93809
15446,93810
15257,92979
15257,92980
22375,131535
22375,131536
1983,66167
10000,71996
10000,71997
15290,93165
15290,93166
1234,65676
1335,65744
17650,105316
17650,105317
17650,105318
17650,105319
17650,105322
17650,105323
17650,105324
17650,105325
17650,105326
17650,105327
17650,105328
17650,105329
17650,105570
17650,105571
17651,105320
17651,105321
20787,124375
20787,124376
3616,37539
3616,37540
3616,37541
3616,37542
3616,37543
3616,37544
3616,37545
3616,37546
3616,37547
3616,37548
3616,37549
3616,37550
3616,37551
3616,37552
3616,37553
3616,37554
3616,37555
3616,37556
3616,37557
3616,37558
3617,37596
3617,37597
3617,37598
3617,37599
3617,37600
3617,37601
3617,37602
3617,37603
3617,37604
3617,37605
3617,37606
3617,37607
3617,37608
3617,37609
3617,37610
3617,37611
3617,37612
3617,37613
3617,37614
3617,37615
6666,51602
6666,51603
6666,51604
6666,51605
6666,51606
6666,51607
6666,51608
6666,51609
6666,51610
6666,51611
6666,51612
6666,51613
6666,51614
6666,51615
6666,51616
6666,51617
6666,51618
6666,51619
6666,51620
6666,51621
2987,35504
2987,35505
2987,35506
2987,35507
2987,35508
769,493
769,3628
769,3629
769,3630
769,3631
769,3632
769,3633
769,3634
769,3635
769,3636
769,3637
769,3638
769,3639
769,3640
769,3641
769,3642
769,3643
769,3644
769,3645
769,3646
15280,93132
15280,93133
2707,35504
2707,35505
2707,35506
2707,35507
2707,35508
2707,37539
2707,37540
2707,37541
2707,37542
2707,37543
2707,37544
2707,37545
2707,37546
2707,37547
2707,37548
2707,37549
2707,37550
2707,37551
2707,37552
2707,37553
1126,6192
1126,6193
1126,6194
1126,6195
1126,6196
1126,6197
1126,6198
1126,6199
1126,6200
1126,6201
1126,7884
1126,7885
1126,7886
1126,7887
1126,8341
1126,8342
1126,8343
1126,8344
1126,8683
1126,8684
2234,791
2234,792
2234,806
2234,807
2234,808
2234,809
2234,810
2234,811
2234,812
2234,813
2234,814
2234,815
2234,816
2234,817
2234,818
2234,819
2234,820
2234,821
2234,822
2234,823
3101,7886
3101,7887
3101,8341
3101,8342
3101,8343
3101,8344
3101,8683
3101,8684
3101,32379
3101,32380
3101,32606
3101,32607
3101,32990
3101,32991
3101,33317
3101,33318
3101,36266
3101,36267
4910,47013
4910,47014
6440,51098
6440,51099
7538,53915
7538,53916
454,482
454,483
454,486
454,487
454,1018
454,1019
454,1020
454,1021
454,1022
454,1023
454,1125
454,1126
454,1137
454,1138
454,1139
454,1140
454,1141
454,1142
454,1143
454,1144
21652,129368
21652,129369
21127,126648
21127,126649
21127,126650
21127,126651
21127,126652
21127,126653
21127,126654
21127,126655
21127,126656
21127,126657
21127,126658
21127,126659
21127,126660
21127,126661
21127,126662
21127,126663
277,351
277,65310
276,350
276,65309
24255,143495
24255,143496
2984,35376
2984,35377
2984,35378
2984,35379
2984,35380
2984,35381
2984,35382
2984,35383
2984,35384
2984,35385
2984,35386
2984,35387
2984,35388
2984,35389
2984,35390
2984,35391
2984,35392
2984,35393
2984,35394
2984,35395
15540,94255
15540,94256
13205,81953
13205,81954
18900,113255
18900,113256
18900,114245
18900,114246
23925,143022
23925,143023
15561,94410
15561,94411
25780,156881
25780,156882
7544,54209
7544,54210
7545,53961
7545,53962
7546,62645
7546,62646
7547,63393
7547,63394
24397,146572
24397,146573
24398,146576
24398,146577
18617,111046
18617,111047
9071,62647
9071,62648
9071,62649
9071,62650
9071,62651
9071,62652
9071,62653
9071,62654
9071,62655
9071,62656
9071,62658
9071,62659
9071,62660
9071,62661
9071,62662
9071,62663
9071,62664
9071,62665
9071,62666
9071,62667
18084,108037
18084,108038
18316,108897
18316,108898
18146,108323
18146,108324
20691,123803
20691,123804
20692,123805
20692,123806
19263,114247
19263,114248
24403,146683
24403,146684
22376,131563
22376,131564
24404,146685
24404,146686
5376,47905
5376,47906
5376,49246
5376,49247
5376,51003
5376,51004
5376,52357
5376,52358
5376,53218
5376,53219
5376,53627
5376,53628
5376,53971
5376,53972
5376,53973
5376,53974
1952,8439
1952,66148
9917,73298
9917,73300
1967,13533
1967,13534
1967,13535
1967,13536
1967,13537
1967,13560
1967,13561
1967,13562
1967,13584
1967,13585
1967,13606
1967,13607
1967,13629
1967,13630
1967,13651
1967,13652
1967,13675
1967,13697
1967,13698
1967,13719
1970,8521
1970,8522
9780,68876
9780,68877
9780,68878
9780,68879
9780,68880
9780,68881
9780,68882
9780,68883
9780,74933
9780,74934
7680,54871
7680,54872
7680,54873
7680,54874
7680,54875
7680,54876
9835,68869
9835,68870
9835,68871
9835,68872
9835,68873
9835,68874
9835,68875
9835,75426
9835,75516
